movie_title,color,language,country,genres,content_rating,plot_keywords,director_name,actor_1_name,actor_2_name,actor_3_name
Oz the Great and Powerful ,Color,English,USA,Adventure|Family|Fantasy,PG,circus|magic|magician|oz|witch,Sam Raimi,Tim Holmes,Mila Kunis,James Franco
The Toxic Avenger ,Color,English,USA,Action|Comedy|Horror|Sci-Fi,Unrated,boy|health club|superhero|toxic waste|troma,Michael Herz,Patrick Kilpatrick,Mark Torgl,Pat Ryan
Straight Out of Brooklyn ,Color,English,USA,Crime|Drama,R,domestic violence|housing project|new york city|poverty|racism,Matty Rich,Lawrence Gilliard Jr.,George T. Odom,Matty Rich
Bloody Sunday ,Color,English,UK,Drama|History|War,R,civil rights|irish|march|northern ireland|protest march,Paul Greengrass,James Nesbitt,Nicholas Farrell,Tim Pigott-Smith
Diamond Ruff ,Color,English,USA,Action,R,prison|prisoner|reverend|terminal illness|two word title,Alec Asten,Luis Sanchez,Dennis L.A. White,Fredro Starr
Conversations with Other Women ,Color,English,UK,Comedy|Drama|Romance,R,female frontal nudity|filming a wedding|lingerie slip|memory|wedding,Hans Canosa,Olivia Wilde,Thomas Lennon,Nora Zehetner
Poultrygeist: Night of the Chicken Dead ,Color,English,USA,Comedy|Horror|Musical,Unrated,castration|chicken|fast food|indian burial ground|protest,Lloyd Kaufman,John Karyus,Lloyd Kaufman,Kate Graham
Mutual Friends ,Color,English,USA,Comedy|Romance,,bromance|manhattan new york city|new york city|photograph|surprise,Matthew Watts,Jennifer Lafleur,Cheyenne Jackson,Michael Stahl-David
42nd Street , Black and White,English,USA,Comedy|Musical|Romance,Unrated,chorus girl|chorus line|director|gala premiere|song,Lloyd Bacon,Ginger Rogers,Dick Powell,George Brent
Rise of the Entrepreneur: The Search for a Better Way ,Color,English,USA,Documentary,G,business|entrepreneur|network marketing,Joe Kenemore,Bob Proctor,Jack Canfield,Eric Worre
Metropolitan ,Color,English,USA,Comedy|Drama|Romance,PG-13,apartment|dancing|debutante|new york|upper class,Whit Stillman,Chris Eigeman,Taylor Nichols,Ellia Thompson
As It Is in Heaven ,Color,Swedish,Sweden,Comedy|Drama|Music|Romance,,amazing grace the hymn|choir|heart attack|hometown|skidding truck,Kay Pollak,Michael Nyqvist,Frida Hallgren,Nils-Anders Vallgårda
Roadside ,Color,English,USA,Drama|Horror|Mystery|Thriller,,dog|gun|hostage|husband wife relationship|jealousy,Eric England,Jack E. Curenton,Ace Marrero,Alan Pietruszewski
Napoleon Dynamite ,Color,English,USA,Comedy,PG,class president|family relationships|friend|high school|jock,Jared Hess,Jon Heder,Diedrich Bader,Jon Gries
Blue Ruin ,Color,English,USA,Crime|Drama|Thriller,R,blood splatter|car|neo noir|vengeance|vomiting,Jeremy Saulnier,Devin Ratray,Eve Plumb,Amy Hargreaves
Paranormal Activity ,Color,English,USA,Horror,R,dark force|entity|evil force|found footage|paranormal phenomenon,Oren Peli,Micah Sloat,Ashley Palmer,Amber Armstrong
Dogtown and Z-Boys , Black and White,English,USA,Documentary|Sport,PG-13,california|drought|playground|skateboarding|surfer,Stacy Peralta,Tony Alva,Jay Adams,Jeff Ament
Monty Python and the Holy Grail ,Color,English,UK,Adventure|Comedy|Fantasy,PG,camelot|holy grail|king arthur|knight|lancelot,Terry Gilliam,Eric Idle,Michael Palin,Terry Jones
Quinceañera ,Color,Spanish,USA,Drama,R,15th birthday|birthday|gay|party|security guard,Richard Glatzer,Emily Rios,Jesse Garcia,Alicia Sixtos
Gory Gory Hallelujah ,Color,English,USA,Comedy|Fantasy|Horror|Musical,,conspiracy|feminist|hippie|motorcycle|slapstick comedy,Sue Corcoran,Tony Doupe,Sue Corcoran,David Frederick White
Heroes             ,Color,English,USA,Drama|Fantasy|Sci-Fi|Thriller,TV-14,father daughter relationship|serial killer|superhero|supernatural power|vision of the future,,Sendhil Ramamurthy,Masi Oka,Greg Grunberg
Tarnation ,Color,English,USA,Biography|Documentary,Unrated,answering machine|home movie|lithium|schizophrenic|video diary,Jonathan Caouette,Greg Ayres,Jonathan Caouette,Renee Leblanc
I Want Your Money ,Color,English,USA,Documentary,PG,,Ray Griggs,Bill Farmer,Chris Cox,Mike Huckabee
Love in the Time of Monsters ,Color,English,USA,Comedy|Horror,,bigfoot|love|monster|sasquatch|tourist,Matt Jackson,Kane Hodder,Paul Elia,Alex Sanborn
The Beyond , Black and White,Italian,Italy,Horror,X,doctor|hell|hotel|painter|plumber,Lucio Fulci,Catriona MacColl,David Warbeck,Al Cliver
Home Movies             ,Color,English,USA,Animation|Comedy|Drama,TV-PG,coach|friend|school|series|tv series,,Brendon Small,Ron Lynch,Melissa Bardin Galsky
What Happens in Vegas ,Color,English,USA,Comedy|Romance,PG-13,casino|father son relationship|jackpot|judge|wedding,Tom Vaughan,Treat Williams,Andrew Daly,Michelle Krusiec
The Dark Hours ,Color,English,Canada,Horror|Thriller,R,brain tumor|champagne|game|psychiatrist|weekend,Paul Fox,Dov Tiefenbach,Jeff Seymour,Gordon Currie
My Beautiful Laundrette ,Color,English,UK,Comedy|Drama|Romance,R,england|mistress|pakistani|politics|thatcher,Stephen Frears,Saeed Jaffrey,Roshan Seth,Garry Cooper
Fabled , Black and White,English,USA,Drama|Horror|Mystery|Thriller,R,,Ari Kirschenbaum,R. Brandon Johnson,Adam LeFevre,Desmond Askew
Show Me ,Color,French,Canada,Drama|Thriller,R,bathtub|implied incest|lesbian|squeegee|tied to a chair,Cassandra Nicolaou,Katharine Isabelle,Michelle Nolden,Gabriel Hogan
Cries & Whispers ,Color,Swedish,Sweden,Drama,R,dying|love|mansion|selfishness|turn of the century,Ingmar Bergman,Liv Ullmann,Ingrid Thulin,Erland Josephson
Intolerance: Love's Struggle Throughout the Ages , Black and White,,USA,Drama|History|War,Not Rated,huguenot|intolerance|medicis|protestant|wedding,D.W. Griffith,Lillian Gish,Mae Marsh,Walter Long
Trekkies ,Color,English,USA,Documentary,PG,autograph|dentist|outer space|star trek|telephone call,Roger Nygard,Walter Koenig,DeForest Kelley,James Doohan
The Broadway Melody , Black and White,English,USA,Musical|Romance,Passed,sibling rivalry|singer|sister act|whistling|wisecrack humor,Harry Beaumont,Anita Page,Bessie Love,Charles King
The Evil Dead ,Color,English,USA,Fantasy|Horror,NC-17,cult director|cult film|evil dead|necronomicon|psychotronic film,Sam Raimi,Ted Raimi,Betsy Baker,Ellen Sandweiss
Maniac ,Color,English,France,Horror|Thriller,Not Rated,exhibition|mannequin|obsession|oral sex|photographer,Franck Khalfoun,America Olivo,Nora Arnezeder,Liane Balaban
Censored Voices ,Color,Hebrew,Israel,Documentary|History,,,Mor Loushy,Amos Oz,,
Murderball ,Color,English,USA,Documentary|Sport,R,paralympics|quad rugby|rugby|team|wheelchair,Henry Alex Rubin,Mark Zupan,Joe Bishop,Andy Cohn
American Ninja 2: The Confrontation ,Color,English,USA,Action|Drama,R,blood splatter|island|motorboat|ninja|sequel to cult film,Sam Firstenberg,Michael Dudikoff,Steve James,Larry Poindexter
51 Birch Street ,Color,English,Germany,Documentary,Unrated,address as title|number in title|parents,Doug Block,Carol Block,Ellen Block,Mike Block
Revolution             ,Color,English,USA,Action|Adventure|Drama|Sci-Fi,TV-14,2020s|near future|one word series title|post apocalypse|year 2027,,Billy Burke,Tracy Spiridakos,David Lyons
Rotor DR1 ,Color,English,USA,Family|Sci-Fi,,drone|playing with gun|post apocalypse|road trip|working class family,Chad Kapper,Tom E. Nicholson,Natalie Welch,Christian Kapper
Halloween ,Color,English,USA,Horror|Thriller,R,halloween|masked killer|michael myers|slasher|trick or treat,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles
12 Angry Men , Black and White,English,USA,Crime|Drama,Not Rated,courtroom|dialogue driven|dialogue driven storyline|jury|murder,Sidney Lumet,Jack Warden,Lee J. Cobb,John Fiedler
My Dog Tulip ,Color,English,USA,Animation|Drama,,autobiography|dog movie|german shepherd|memoir|old man,Paul Fierlinger,Isabella Rossellini,Peter Gerety,Lynn Redgrave
It Happened One Night , Black and White,English,USA,Comedy|Romance,Unrated,bus|detective|love|money|reporter,Frank Capra,Claudette Colbert,Alan Hale,Walter Connolly
Dogtooth ,Color,Greek,Greece,Drama|Thriller,Unrated,fellatio|isolated house|overprotective father|social isolation|unsimulated sex,Yorgos Lanthimos,Angeliki Papoulia,Mary Tsoni,Sissy Petropoulou
Tupac: Resurrection ,Color,English,USA,Biography|Documentary|Music,R,hip hop|name in title|rap star|rapper|reference to tupac shakur,Lauren Lazin,James Cagney,Gary Coleman,Todd Bridges
Tumbleweeds ,Color,English,USA,Comedy|Drama,PG-13,boss|fight|reference to william shakespeare|white trash|written and directed by cast member,Gavin O'Connor,Kimberly J. Brown,Janet McTeer,Lois Smith
The Prophecy ,Color,English,USA,Action|Fantasy|Horror|Mystery|Thriller,R,angel|corpse|girl|heaven|soul,Gregory Widen,Viggo Mortensen,Adam Goldberg,Virginia Madsen
When the Cat's Away ,Color,French,France,Comedy|Romance,R,cat|homosexual sex|male homosexuality|neighborhood|noisy neighbor,Cédric Klapisch,Simon Abkarian,Zinedine Soualem,Jane Bradbury
Pieces of April ,Color,English,USA,Comedy|Drama,PG-13,apartment|oven|stove|thanksgiving|thanksgiving dinner,Peter Hedges,Oliver Platt,Adrian Martinez,Derek Luke
The Big Swap ,Color,English,UK,Drama,,breasts|female frontal nudity|jealousy|male full frontal nudity|male nudity,Niall Johnson,Kevin Howarth,Mark Caven,Thierry Harcourt
Old Joy ,Color,English,USA,Drama,Unrated,cell phone|male frontal nudity|oregon|sexual ambiguity|title directed by female,Kelly Reichardt,Daniel London,Lucy,Will Oldham
Wendy and Lucy ,Color,English,USA,Drama,R,car|dog|flip phone|rape threat|vulnerable,Kelly Reichardt,John Robinson,Lucy,Will Oldham
3 Backyards ,Color,English,USA,Drama,R,number in title,Eric Mendelsohn,Embeth Davidtz,Edie Falco,Kathryn Erbe
Pierrot le Fou ,Color,French,France,Crime|Drama|Romance,Not Rated,beach|money|on the run|party|smuggling,Jean-Luc Godard,Jean-Paul Belmondo,Anna Karina,Graziella Galvani
Sisters in Law ,Color,English,Cameroon,Documentary,Not Rated,,Florence Ayisi,Vera Ngassa,Beatrice Ntuba,
Ayurveda: Art of Being ,Color,English,India,Documentary,,eastern philosophy|healing|india|life,Pan Nalin,,,
Nothing But a Man , Black and White,English,USA,Drama|Romance,Not Rated,1960s|father|railroad|town|worker,Michael Roemer,Yaphet Kotto,Gloria Foster,Ivan Dixon
"First Love, Last Rites ",Color,English,USA,Drama|Romance,R,listening to music|misfit|panties|red panties|sex,Jesse Peretz,Robert John Burke,Eli Marienthal,Natasha Gregson Wagner
Fighting Tommy Riley ,Color,English,USA,Drama|Sport,R,older man younger man relationship|punching bag|school teacher|undressing|unrequited love,Eddie O'Flaherty,Don Wallace,Eddie Jones,Christina Chambers
Royal Kill ,Color,English,USA,Action|Thriller,PG-13,assassin|female assassin|kingdom|martial arts|mission,Babar Ahmed,Lalaine,Alexander Wraith,Darren Kendrick
Across the Universe ,Color,English,USA,Drama|Fantasy|Musical|Romance,PG-13,anti war|liverpool|love|protest|song,Julie Taymor,Jim Sturgess,T.V. Carpio,Robert Clohessy
The Looking Glass ,Color,English,USA,Drama|Music,,,John D. Hancock,Trish Basinger,Elizabeth Stenholt,Mary Norwood
Death Race 2000 ,Color,English,USA,Action|Comedy|Sci-Fi|Sport,R,cult director|cult film|drive in classic|psychotronic|race,Paul Bartel,Sylvester Stallone,David Carradine,Martin Kove
Locker 13 ,Color,English,USA,Thriller,R,digit in title|latino|life or death|philosophy|supernatural,Bruce Dellis,Tatyana Ali,Ricky Schroder,Jon Polito
Midnight Cabaret ,,English,USA,Horror,R,cigarette smoking|death|devil|nightmare|satanic cult,Pece Dingo,Michael Des Barres,Wilhelm von Homburg,Thom Mathews
Anderson's Cross ,Color,English,USA,Comedy|Drama|Romance,R,divorce|marriage|mother daughter relationship|sex|teenage boy,Jerome Elston Scott,Taran Killam,Joanna Cassidy,Ryan Carnes
Bizarre ,Color,English,France,Drama|Musical|Romance,Unrated,full frontal nudity|group shower|male full frontal nudity|male nudity|shower,Étienne Faure,Rumi Missabu,Pierre Prieur,Raquel Nave
Graduation Day ,Color,English,USA,Horror|Mystery,R,coach|mask|school principal|team|track,Herb Freed,Linnea Quigley,Carmen Argenziano,Vanna White
Some Guy Who Kills People ,Color,English,USA,Comedy|Crime|Drama|Horror|Mystery|Thriller,R,,Jack Perez,Kevin Corrigan,Barry Bostwick,Ahmed Best
Compliance ,Color,English,USA,Biography|Crime|Drama|Thriller,R,authority|boss subordinate relationship|fast food restaurant|gullibility|telephone call,Craig Zobel,Dreama Walker,Matt Servitto,James McCaffrey
Chasing Amy ,Color,English,USA,Comedy|Drama|Romance,R,comic book|friendship|gay|lesbian|secret,Kevin Smith,Matt Damon,Ethan Suplee,Joey Lauren Adams
Lovely & Amazing ,Color,English,USA,Comedy|Drama|Romance,R,african american|dog|homecoming queen|insecurity|surgery,Nicole Holofcener,Aunjanue Ellis,Brenda Blethyn,Raven Goodwin
Death Calls ,Color,English,USA,Action|Adventure|Mystery|Romance|Thriller,R,murder|oppression|rebirth|reincarnation|revenge,Ken Del Conte,Hector Echavarria,Robert Miano,Ron Roggé
Better Luck Tomorrow ,Color,English,USA,Crime|Drama|Romance,R,asian american|high school|overachiever|pubic hair|vomiting,Justin Lin,Parry Shen,Jason Tobin,Collin Kahey
The Incredibly True Adventure of Two Girls in Love ,Color,English,USA,Comedy|Drama|Romance,R,caught having sex|class|friend|lesbian|lesbian sex,Maria Maggenti,Nicole Ari Parker,Laurel Holloman,Stephanie Berry
Chuck & Buck ,Color,English,USA,Comedy|Drama,R,best friend|bisexuality|friend|gay kiss|sexuality,Miguel Arteta,Lupe Ontiveros,Mike White,Chris Weitz
American Desi ,Color,English,USA,Comedy|Drama|Romance,Unrated,college|desi|heritage|india|indian american,Piyush Dinker Pandya,Purva Bedi,Rizwan Manji,Anil Kumar
Amidst the Devil's Wings ,Color,English,USA,Action|Crime|Drama,,,Daniel Columbie,Keri Maletto,Nicholas Simmons,Barbie Castro
Cube ,Color,English,Canada,Mystery|Sci-Fi|Thriller,R,escape|labyrinth|maze|red light|trap,Vincenzo Natali,David Hewlett,Julian Richings,Nicole de Boer
Love and Other Catastrophes ,Color,English,Australia,Comedy|Romance,R,film school|love|medical student|student|university,Emma-Kate Croghan,Radha Mitchell,Frances O'Connor,Matt Day
I Married a Strange Person! ,Color,English,USA,Animation|Comedy|Drama|Fantasy|Sci-Fi,R,claim in title|exclamation point in title|punctuation in title|reference to babe ruth|sex,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore
November ,Color,English,USA,Drama|Mystery|Thriller,R,female protagonist|murder|photographer|robbery|shot to death,Greg Harrison,Amir Talai,Anne Archer,Nora Dunn
Like Crazy ,Color,English,USA,Drama|Romance,PG-13,girlfriend|immigration|long distance relationship|parents|student visa,Drake Doremus,Jennifer Lawrence,Charlie Bewley,Finola Hughes
Teeth and Blood ,Color,English,USA,Horror,,blood|teeth,Al Franklin,Marshal Hilton,Steffinnie Phrommany,Clint Jung
Sugar Town ,Color,English,UK,Comedy|Music,R,drugs|music producer|rock music|title directed by female|vegetarian,Allison Anders,Ally Sheedy,Rosanna Arquette,John Doe
The Motel ,Color,Cantonese,USA,Comedy|Drama,,absent father|asian american|friendship between men|motel|mother son relationship,Michael Kang,Samantha Futerman,Clint Jordan,Jackie Nova
The Canyons ,Color,English,USA,Drama|Thriller,R,cocaine|homosexual|penis|psychopath|pubic hair,Paul Schrader,Nolan Gerard Funk,Gus Van Sant,James Deen
Happy Valley             ,Color,English,UK,Crime|Drama,TV-MA,caravan|police|police sergeant|tied to a chair|yorkshire,,Shirley Henderson,James Norton,Sarah Lancashire
On the Outs ,Color,English,USA,Drama,R,dominican|drug dealer|prison|single mother|teenage pregnancy,Lori Silverbush,Judy Marte,Flaco Navaja,Dominic Colón
Shotgun Stories ,Color,English,USA,Drama|Thriller,PG-13,bare chested male|half brother|indifference|shotgun|violence,Jeff Nichols,Michael Abbott Jr.,Natalie Canerday,Travis Smith
Exam ,Color,English,UK,Mystery|Thriller,Not Rated,band aid|hairpin|one day|single set production|unsubtitled foreign language,Stuart Hazeldine,Colin Salmon,Luke Mably,Pollyanna McIntosh
The Sticky Fingers of Time , Black and White,English,USA,Sci-Fi,,future|nonlinear timeline|time travel|title directed by female|writer,Hilary Brougher,James Urbaniak,Samantha Buck,Terumi Matthews
Sunday School Musical ,Color,English,USA,Drama|Musical,G,church|competition|high school|new school|pastor,Rachel Goldenberg,Dustin Fitzsimons,Mark Hengst,Debra Lynn Hull
Rust ,Color,English,Canada,Drama,PG,,Corbin Bernsen,Corbin Bernsen,Lorne Cardinal,Kirsten Collins
Ink ,Color,English,USA,Action|Drama|Fantasy|Sci-Fi,,dream|self destructiveness|storyteller|time paradox|workaholic,Jamin Winans,Eme Ikwuakor,Marty Lindsey,Jessica Duffy
The Christmas Bunny ,Color,English,USA,Drama|Family,PG,animal in title|christmas|farm|michigan|rabbit,Tom Seidman,Florence Henderson,Derek Brandon,Charles Irving Beale
Jesus People ,Color,English,USA,Comedy|Short,,mockumentary|single camera|subtle comedy,Jason Naumann,Victoria Jackson,Kate Flannery,Tim Bagley
Butterfly ,Color,English,USA,Crime|Drama,R,breasts|female frontal nudity|female rear nudity|incest|voyeur,Matt Cimber,Stacy Keach,June Lockhart,Stuart Whitman
UnDivided ,Color,English,USA,Documentary,PG,,Sam Martin,Sam Adams,Steve Duin,Jeff Jacob
The Frozen ,Color,English,USA,Horror|Thriller,PG-13,two word title,Andrew Hyatt,Noah Segan,Brit Morgan,Sedona James
The Love Letter ,Color,English,USA,Fantasy|Romance,Unrated,antique|desk|letter|love|time travel,Dan Curtis,Jennifer Jason Leigh,Campbell Scott,Estelle Parsons
Horse Camp ,Color,English,USA,Family,PG,,Joel Paul Reisig,Joshua Ray Bell,Dana Blackstone,Annelyse Ahmad
Give Me Shelter ,Color,English,USA,Documentary,,independent film,Kristin Rizzo,Esai Morales,Robert Davi,Elaine Hendrix
The Big Parade , Black and White,,USA,Drama|Romance|War,Not Rated,chewing gum|climbing a tree|france|translation problems|world war one,King Vidor,John Gilbert,Renée Adorée,Claire Adams
Little Big Top ,Color,English,USA,Comedy,,amateur|circus|clown|unconsciousness|urination,Ward Roberts,Sid Haig,Jacob Zachar,Travis Betz
Along the Roadside ,Color,English,USA,Comedy|Music|Romance,,,Zoran Lisinac,Matthew Emerick,Brock Baker,Sheldon Bailey
Bronson ,Color,English,UK,Action|Biography|Crime|Drama,R,male full frontal nudity|prison|prisoner|solitary confinement|violence,Nicolas Winding Refn,Tom Hardy,James Lance,Matt King
Western Religion ,Color,English,USA,Adventure|Drama|Fantasy|Thriller|Western,,arizona|gambling|gunfighter|poker game|year 1879,James O'Brien,Mark Fantasia,Vivian Lamolli,Greg Jackson
